ranking_date,rank,player,points,date,path
20001225,46,103166,830.0,2000-12-25,"London -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> Sydney Olympics, Sydney Olympics -> Hong Kong, Hong Kong -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Brighton"
20001225,47,102950,825.0,2000-12-25,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Dubai, Dubai -> Mexico City, Mexico City -> Santiago, Santiago -> Bogota, Bogota -> Indian Wells, Indian Wells -> Miami, Miami -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Mallorca, Mallorca -> Rome, Rome -> Hamburg, Hamburg -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Gstaad, Gstaad -> Stuttgart Outdoor, Stuttgart Outdoor -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> Long Island, Long Island -> New York, New York -> Sydney Olympics, Sydney Olympics -> Palermo, Palermo -> Vienna, Vienna -> Toulouse, Toulouse -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris"
20001225,48,102765,805.0,2000-12-25,"Adelaide -> Auckland, Auckland -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> London, London -> Canada, Canada -> Sydney Olympics, Sydney Olympics -> Vienna, Vienna -> Toulouse, Toulouse -> Basel, Basel -> Stuttgart, Stuttgart -> Lyon, Lyon -> Paris"
20001225,49,101532,795.0,2000-12-25,"Sydney -> Melbourne, Melbourne -> Dubai, Dubai -> Mexico City, Mexico City -> Delray Beach, Delray Beach -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Mallorca, Mallorca -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> s Hertogenbosch, s Hertogenbosch -> London, London -> Gstaad, Gstaad -> Stuttgart Outdoor, Stuttgart Outdoor -> Kitzbuhel, Kitzbuhel -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> Long Island, Long Island -> New York, New York -> Bucharest, Bucharest -> Palermo, Palermo -> Vienna, Vienna -> Toulouse, Toulouse -> Moscow, Moscow -> Stuttgart"
20001225,50,102776,775.0,2000-12-25,"Adelaide -> Sydney, Sydney -> Melbourne, Melbourne -> Dubai, Dubai -> Delray Beach, Delray Beach -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Atlanta, Atlanta -> Orlando, Orlando -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Stuttgart Outdoor, Stuttgart Outdoor -> Los Angeles, Los Angeles -> Canada, Canada -> Cincinnati, Cincinnati -> Washington, Washington -> New York, New York -> Sydney Olympics, Sydney Olympics -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> Shanghai, Shanghai -> Moscow, Moscow -> Lyon, Lyon -> Stockholm"
20001225,51,102287,760.0,2000-12-25,"Melbourne -> Marseille, Marseille -> Mexico City, Mexico City -> Santiago, Santiago -> Bogota, Bogota -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Mallorca, Mallorca -> Rome, Rome -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Bastad, Bastad -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Long Island, Long Island -> New York, New York -> Bucharest, Bucharest -> Palermo, Palermo -> Moscow, Moscow -> St. Petersburg"
20001225,52,103714,760.0,2000-12-25,"Chennai -> Melbourne, Melbourne -> Marseille, Marseille -> Copenhagen, Copenhagen -> Miami, Miami -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Bastad, Bastad -> Canada, Canada -> Cincinnati, Cincinnati -> Long Island, Long Island -> New York, New York -> Sydney Olympics, Sydney Olympics -> Vienna, Vienna -> Toulouse, Toulouse -> Basel, Basel -> Stuttgart, Stuttgart -> Stockholm"
20001225,53,102562,755.0,2000-12-25,"Doha -> Auckland, Auckland -> Melbourne, Melbourne -> Dubai, Dubai -> Rotterdam, Rotterdam -> London, London -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Gstaad, Gstaad -> Stuttgart Outdoor, Stuttgart Outdoor -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> New York, New York -> Sydney Olympics, Sydney Olympics -> Vienna, Vienna -> Moscow, Moscow -> Stuttgart, Stuttgart -> St. Petersburg, St. Petersburg -> Paris"
20001225,54,102905,755.0,2000-12-25,"Sydney -> Melbourne, Melbourne -> Dubai, Dubai -> Mexico City, Mexico City -> Delray Beach, Delray Beach -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Atlanta, Atlanta -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Nottingham, Nottingham -> London, London -> Gstaad, Gstaad -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> Long Island, Long Island -> New York, New York -> Bucharest, Bucharest -> Palermo, Palermo -> Vienna, Vienna -> Toulouse, Toulouse -> Moscow, Moscow -> St. Petersburg"
20001225,55,101774,740.0,2000-12-25,"Sydney -> Melbourne, Melbourne -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> New York, New York -> Sydney Olympics"
20001225,56,102231,731.0,2000-12-25,"Delray Beach -> Scottsdale, Scottsdale -> Gstaad, Gstaad -> Amsterdam, Amsterdam -> San Marino, San Marino -> Bucharest, Bucharest -> Palermo, Palermo -> Tokyo, Tokyo -> Shanghai, Shanghai -> Basel, Basel -> St. Petersburg"
20001225,57,102223,725.0,2000-12-25,"Melbourne -> Dubai, Dubai -> Rotterdam, Rotterdam -> Delray Beach, Delray Beach -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> London, London -> Stuttgart Outdoor, Stuttgart Outdoor -> San Marino, San Marino -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> Long Island, Long Island -> New York, New York -> Bucharest, Bucharest -> Sydney Olympics, Sydney Olympics -> Toulouse, Toulouse -> Basel, Basel -> Stuttgart, Stuttgart -> Lyon"
20001225,58,102446,680.0,2000-12-25,"Sydney -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> London, London -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Halle, Halle -> Stuttgart Outdoor, Stuttgart Outdoor -> San Marino"
20001225,59,103248,677.0,2000-12-25,"Memphis -> Paris 1, Paris 1 -> London, London -> Newport, Newport -> Los Angeles, Los Angeles -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> New York, New York -> Tashkent, Tashkent -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> Shanghai, Shanghai -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris, Paris -> Stockholm"
20001225,60,103324,660.0,2000-12-25,"Marseille -> Mexico City, Mexico City -> Santiago, Santiago -> Bogota, Bogota -> Indian Wells, Indian Wells -> Miami, Miami -> Casablanca, Casablanca -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> London, London -> Gstaad, Gstaad -> Amsterdam, Amsterdam -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> New York, New York -> Sydney Olympics, Sydney Olympics -> Vienna, Vienna -> Toulouse, Toulouse -> Lyon, Lyon -> Paris"
20001225,61,103151,645.0,2000-12-25,"Sydney -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> London, London -> Delray Beach, Delray Beach -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Gstaad, Gstaad -> Amsterdam, Amsterdam -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> Sydney Olympics, Sydney Olympics -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> Shanghai, Shanghai -> St. Petersburg"
20001225,62,102860,633.0,2000-12-25,"Santiago -> Miami, Miami -> Paris 1, Paris 1 -> Kitzbuhel, Kitzbuhel -> New York"
20001225,63,103428,632.0,2000-12-25,"Mexico City -> Santiago, Santiago -> Bogota, Bogota -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Mallorca, Mallorca -> Rome, Rome -> Paris 1, Paris 1 -> Nottingham, Nottingham -> London, London -> Bastad, Bastad -> Canada, Canada -> Cincinnati, Cincinnati -> Indianapolis, Indianapolis -> Long Island, Long Island -> New York, New York -> Sydney Olympics"
20001225,64,101792,619.0,2000-12-25,"Adelaide -> Sydney, Sydney -> Melbourne, Melbourne -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> London, London -> Gstaad, Gstaad -> Stuttgart Outdoor, Stuttgart Outdoor -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Cincinnati, Cincinnati -> New York, New York -> Sydney Olympics, Sydney Olympics -> Vienna, Vienna -> Toulouse"
20001225,65,102106,609.0,2000-12-25,"Chennai -> Melbourne, Melbourne -> Memphis, Memphis -> Santiago, Santiago -> Bogota, Bogota -> Atlanta, Atlanta -> Mallorca, Mallorca -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Bastad, Bastad -> Washington, Washington -> Long Island, Long Island -> New York, New York -> Tashkent, Tashkent -> Tokyo, Tokyo -> Shanghai, Shanghai -> Basel, Basel -> Brighton"
20001225,66,101727,606.0,2000-12-25,"Adelaide -> Sydney, Sydney -> Melbourne, Melbourne -> Atlanta, Atlanta -> Orlando, Orlando -> Paris 1, Paris 1 -> London, London -> Newport, Newport -> Los Angeles, Los Angeles -> Washington, Washington -> New York, New York -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> Shanghai"
20001225,67,102162,590.0,2000-12-25,"Auckland -> Melbourne, Melbourne -> Memphis, Memphis -> Delray Beach, Delray Beach -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Atlanta, Atlanta -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> London, London -> Newport, Newport -> Canada, Canada -> Cincinnati, Cincinnati -> Washington, Washington -> New York, New York -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> St. Petersburg, St. Petersburg -> Paris, Paris -> Brighton"
20001225,68,103694,582.0,2000-12-25,"London -> New York, New York -> Palermo, Palermo -> Tokyo, Tokyo -> Shanghai"
20001225,69,102257,575.0,2000-12-25,"Rotterdam -> London, London -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> New York, New York -> Tashkent, Tashkent -> Sydney Olympics, Sydney Olympics -> Vienna, Vienna -> Toulouse, Toulouse -> Basel, Basel -> Stuttgart, Stuttgart -> Paris, Paris -> Brighton"
20001225,70,102369,575.0,2000-12-25,"Chennai -> Melbourne, Melbourne -> Monte Carlo, Monte Carlo -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> s Hertogenbosch, s Hertogenbosch -> London, London -> Bastad, Bastad -> Stuttgart Outdoor, Stuttgart Outdoor -> Washington, Washington -> New York, New York -> Tashkent, Tashkent -> Toulouse, Toulouse -> Stuttgart, Stuttgart -> Lyon, Lyon -> Paris"
20001225,71,102607,566.0,2000-12-25,"Adelaide -> Auckland, Auckland -> Bogota, Bogota -> Mallorca, Mallorca -> Paris 1, Paris 1 -> Kitzbuhel, Kitzbuhel -> Bucharest, Bucharest -> Palermo"
20001225,72,103082,562.0,2000-12-25,"Chennai -> Auckland, Auckland -> Memphis, Memphis -> Mexico City, Mexico City -> Santiago, Santiago -> Bogota, Bogota -> Casablanca, Casablanca -> Orlando, Orlando -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> s Hertogenbosch, s Hertogenbosch -> London, London -> Stuttgart Outdoor, Stuttgart Outdoor -> New York, New York -> Bucharest, Bucharest -> Palermo, Palermo -> Tokyo, Tokyo -> Shanghai, Shanghai -> St. Petersburg, St. Petersburg -> Brighton"
20001225,73,102344,555.0,2000-12-25,"Sydney -> Melbourne, Melbourne -> Rotterdam, Rotterdam -> London, London -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Stuttgart Outdoor, Stuttgart Outdoor -> Canada, Canada -> Cincinnati, Cincinnati -> Washington, Washington -> Long Island, Long Island -> New York, New York -> Sydney Olympics, Sydney Olympics -> Tokyo, Tokyo -> Lyon, Lyon -> Paris"
20001225,74,103294,540.0,2000-12-25,"Chennai -> Melbourne, Melbourne -> Copenhagen, Copenhagen -> Miami, Miami -> Casablanca, Casablanca -> Barcelona, Barcelona -> Mallorca, Mallorca -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> s Hertogenbosch, s Hertogenbosch -> London, London -> Bastad, Bastad -> San Marino, San Marino -> Washington, Washington -> New York, New York -> Bucharest, Bucharest -> Palermo, Palermo -> Tokyo, Tokyo -> Shanghai, Shanghai -> Paris, Paris -> Brighton"
20001225,75,101723,540.0,2000-12-25,"San Jose -> Memphis, Memphis -> Copenhagen, Copenhagen -> Miami, Miami -> Atlanta, Atlanta -> Monte Carlo, Monte Carlo -> Halle"
20001225,76,102539,536.0,2000-12-25,"Mexico City -> Santiago, Santiago -> Bogota, Bogota -> Estoril, Estoril -> Barcelona, Barcelona -> Munich, Munich -> Rome, Rome -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Washington, Washington -> Long Island, Long Island -> New York, New York -> St. Petersburg, St. Petersburg -> Stockholm"
20001225,77,103181,532.0,2000-12-25,"Chennai -> Melbourne, Melbourne -> Atlanta, Atlanta -> Orlando, Orlando -> Paris 1, Paris 1 -> London, London -> Bastad, Bastad -> Umag, Umag -> San Marino, San Marino -> Washington, Washington -> Long Island, Long Island -> New York, New York -> Sydney Olympics"
20001225,78,102093,530.0,2000-12-25,
20001225,79,103252,518.0,2000-12-25,"Adelaide -> Auckland, Auckland -> Melbourne, Melbourne -> Dubai, Dubai -> Rotterdam, Rotterdam -> London, London -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Casablanca, Casablanca -> Barcelona, Barcelona -> Mallorca, Mallorca -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Nottingham, Nottingham -> Bastad, Bastad -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Indianapolis, Indianapolis -> Long Island, Long Island -> New York, New York -> Bucharest, Bucharest -> Palermo, Palermo -> Toulouse, Toulouse -> Moscow, Moscow -> Stuttgart, Stuttgart -> St. Petersburg"
20001225,80,102025,518.0,2000-12-25,"Doha -> Melbourne, Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Copenhagen, Copenhagen -> Miami, Miami -> Barcelona, Barcelona -> Mallorca, Mallorca -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Halle, Halle -> London, London -> Bastad, Bastad -> Indianapolis, Indianapolis -> Long Island, Long Island -> New York, New York -> Sydney Olympics, Sydney Olympics -> Toulouse"
20001225,81,102834,517.0,2000-12-25,"Adelaide -> Melbourne, Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Delray Beach, Delray Beach -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Atlanta, Atlanta -> Orlando, Orlando -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> London, London -> Newport, Newport -> Los Angeles, Los Angeles -> Washington, Washington -> Long Island, Long Island -> New York, New York -> Tashkent, Tashkent -> Tokyo, Tokyo -> Shanghai, Shanghai -> Brighton"
20001225,82,101320,515.0,2000-12-25,"Auckland -> Atlanta, Atlanta -> Mallorca, Mallorca -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> s Hertogenbosch, s Hertogenbosch -> London, London -> Bastad, Bastad -> Amsterdam, Amsterdam -> New York, New York -> Bucharest, Bucharest -> Toulouse, Toulouse -> Moscow, Moscow -> St. Petersburg, St. Petersburg -> Paris"
20001225,83,101885,513.0,2000-12-25,"Adelaide -> Melbourne, Melbourne -> Marseille, Marseille -> Copenhagen, Copenhagen -> Miami, Miami -> Orlando, Orlando -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Newport, Newport -> Amsterdam, Amsterdam -> Kitzbuhel, Kitzbuhel -> Washington, Washington -> New York, New York -> Tokyo, Tokyo -> Shanghai, Shanghai -> Brighton"
20001225,84,101735,507.0,2000-12-25,"Adelaide -> Auckland, Auckland -> Melbourne, Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Mexico City, Mexico City -> Delray Beach, Delray Beach -> Miami, Miami -> Estoril, Estoril -> Barcelona, Barcelona -> Munich, Munich -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Nottingham, Nottingham -> London, London -> Bastad, Bastad -> Amsterdam, Amsterdam -> San Marino, San Marino -> New York, New York -> Bucharest"
20001225,85,101843,504.0,2000-12-25,"Mexico City -> Santiago, Santiago -> Bogota, Bogota -> Casablanca, Casablanca -> Barcelona, Barcelona -> Mallorca, Mallorca -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Gstaad, Gstaad -> Umag, Umag -> San Marino, San Marino -> Bucharest, Bucharest -> Palermo, Palermo -> Hong Kong, Hong Kong -> Tokyo"
20001225,86,102880,500.0,2000-12-25,"Chennai -> Memphis, Memphis -> Casablanca, Casablanca -> Orlando, Orlando -> Paris 1, Paris 1 -> London, London -> Long Island, Long Island -> New York, New York -> Toulouse, Toulouse -> Brighton"
20001225,87,103454,496.0,2000-12-25,"San Jose -> Memphis, Memphis -> Mexico City, Mexico City -> Santiago, Santiago -> Bogota, Bogota -> Miami, Miami -> Atlanta, Atlanta -> Orlando, Orlando -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> Nottingham, Nottingham -> London, London -> Bastad, Bastad -> Amsterdam, Amsterdam -> Kitzbuhel, Kitzbuhel -> Indianapolis, Indianapolis -> Long Island, Long Island -> New York, New York -> Sydney Olympics, Sydney Olympics -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> Shanghai, Shanghai -> St. Petersburg"
20001225,88,103909,492.0,2000-12-25,"Mallorca -> Paris 1, Paris 1 -> Kitzbuhel, Kitzbuhel -> Washington"
20001225,89,103176,490.0,2000-12-25,"Umag -> New York, New York -> Bucharest, Bucharest -> Palermo"
20001225,90,102703,484.0,2000-12-25,"New York -> Sydney Olympics, Sydney Olympics -> Hong Kong, Hong Kong -> Tokyo, Tokyo -> Brighton"
20001225,91,103344,484.0,2000-12-25,"Adelaide -> Sydney, Sydney -> Melbourne, Melbourne -> Marseille, Marseille -> London, London -> Copenhagen, Copenhagen -> Miami, Miami -> Estoril, Estoril -> Munich, Munich -> St. Poelten, St. Poelten -> Paris 1, Paris 1 -> Halle, Halle -> s Hertogenbosch, s Hertogenbosch -> Bastad, Bastad -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Washington, Washington -> New York, New York -> Tashkent, Tashkent -> Sydney Olympics, Sydney Olympics -> Brighton"
20001225,92,102153,451.0,2000-12-25,Barcelona -> Umag
20001225,93,103356,440.0,2000-12-25,"Delray Beach -> Miami, Miami -> Paris 1, Paris 1 -> Gstaad, Gstaad -> Kitzbuhel, Kitzbuhel -> Indianapolis, Indianapolis -> New York, New York -> Tashkent, Tashkent -> Basel"
20001225,94,102227,433.0,2000-12-25,"Auckland -> Melbourne, Melbourne -> San Jose, San Jose -> Memphis, Memphis -> Mexico City, Mexico City -> Santiago, Santiago -> Miami, Miami -> Atlanta, Atlanta -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Hamburg, Hamburg -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Bastad, Bastad -> Umag, Umag -> Kitzbuhel, Kitzbuhel -> Canada, Canada -> Washington, Washington -> New York, New York -> Tashkent, Tashkent -> Sydney Olympics, Sydney Olympics -> Hong Kong, Hong Kong -> Lyon, Lyon -> Brighton"
20001225,95,103171,433.0,2000-12-25,"Melbourne -> Queen's Club, Queen's Club -> s Hertogenbosch, s Hertogenbosch -> Amsterdam, Amsterdam -> San Marino, San Marino -> Lyon, Lyon -> Brighton"
20001225,96,103420,424.0,2000-12-25,"Chennai -> Melbourne, Melbourne -> Atlanta, Atlanta -> Umag, Umag -> San Marino, San Marino -> Brighton"
20001225,97,102925,420.0,2000-12-25,"San Jose -> Memphis, Memphis -> Delray Beach, Delray Beach -> Indian Wells, Indian Wells -> Miami, Miami -> Atlanta, Atlanta -> Orlando, Orlando -> Paris 1, Paris 1 -> Queen's Club, Queen's Club -> Nottingham, Nottingham -> London, London -> Newport, Newport -> Los Angeles, Los Angeles -> Long Island, Long Island -> New York, New York -> Tashkent"
20001225,98,103305,412.0,2000-12-25,"Stuttgart Outdoor -> Bucharest, Bucharest -> Palermo, Palermo -> Tokyo, Tokyo -> Shanghai"
20001225,99,102456,410.0,2000-12-25,"Doha -> Sydney, Sydney -> Melbourne, Melbourne -> Dubai, Dubai -> Bogota, Bogota -> Indian Wells, Indian Wells -> Miami, Miami -> Estoril, Estoril -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Rome, Rome -> Hamburg, Hamburg -> Dusseldorf, Dusseldorf -> Paris 1, Paris 1 -> London, London -> Gstaad, Gstaad -> Umag"
20001225,100,101897,409.0,2000-12-25,"Sydney -> Melbourne, Melbourne -> Mexico City, Mexico City -> Santiago, Santiago -> Scottsdale, Scottsdale -> Indian Wells, Indian Wells -> Miami, Miami -> Monte Carlo, Monte Carlo -> Barcelona, Barcelona -> Munich, Munich -> Rome, Rome -> Hamburg, Hamburg -> Paris 1, Paris 1 -> London, London -> Stuttgart Outdoor, Stuttgart Outdoor -> Kitzbuhel, Kitzbuhel -> Washington, Washington -> Long Island, Long Island -> New York, New York -> Bucharest, Bucharest -> Palermo"
